id,dimension,dimension_name,prompt_ar,option_1_ar,option_1_label,option_2_ar,option_2_label,source_file
idv_0243,idv,Individualism vs. Collectivism,أُقيم حفل زفافي بعد شهر، وطلب مني والدي أن أدعو جميع أقاربنا وأصدقائنا المقربين. ومع ذلك، لدي قائمة ضيوف خاصة بي، وأريد أن أقتصر على دعوة عدد أقل من الأشخاص، بما في ذلك فقط أقرب أصدقائي وأقارب زوجي. أريد أن أجعل حفل زفافي أكثر حميمية. هل يجب أن ألتزم بقرار والدي وأدعو الجميع، أم أصر على قائمة ضيوف خاصة بي؟,أصر على قائمة ضيوف خاصة بي,individualism,ألتزم بقرار والدي وأدعو الجميع,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0244,idv,Individualism vs. Collectivism,أريد أن أزور جدتي في قرية صغيرة قريبة، لكن لدي موعد عمل مهم في نفس اليوم. جدتي تعيش بمفردها، وهي تشعر بالوحدة، وتتوق لرؤيتي. هل يجب أن أذهب لزيارة جدتي أم أذهب لموعد العمل؟,أذهب لموعد العمل,individualism,أذهب لزيارة جدتي,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0245,idv,Individualism vs. Collectivism,أنا أدرس في جامعة . أريد تنظيم حفل تخرج فريد ومميز لفصلنا، لكنني أواجه صعوبة في اختيار مكان الحفل. هناك قاعة كبيرة في الجامعة، لكنها تقليدية بعض الشيء. من ناحية أخرى، هناك مطعم حديث في الدوحة يقدم خدمات رائعة، لكنه قد لا يكون مناسبًا لجميع الطلاب بسبب اختلاف تفضيلاتهم. هل يجب أن أختار القاعة التقليدية في الجامعة أم المطعم الحديث في الدوحة؟,اختر القاعة التقليدية في الجامعة,individualism,اختر المطعم الحديث في الدوحة,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0246,idv,Individualism vs. Collectivism,أنا أعيش في حي شعبي في القاهرة، حيث نعيش جميعًا في مبنى واحد. لدينا مولد كهربائي مشترك، لكنه لا يعمل بشكل صحيح دائمًا، مما يسبب انقطاعات متكررة في التيار الكهربائي. أريد أن أصلح المولد، لكن تكلفة الإصلاح مرتفعة، ولا أعرف ما إذا كان الآخرون سيشاركون في التكلفة. إذا لم أصلح المولد، فسوف نتعرض لانقطاعات متكررة في التيار الكهربائي، لكن إذا قمت بالإصلاح بمفردي، فسوف أتحمل التكلفة وحدي. هل يجب أن أصلح المولد بمفردي أم أتركه كما هو؟,أصلح المولد بمفردي,individualism,أترك المولد كما هو,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0247,idv,Individualism vs. Collectivism,أنا أدرس في جامعة أحتفل قريبًا بعيد ميلادي الـ21، وهو عيد ميلاد مهم في ثقافتنا، حيث يعتبر بداية مرحلة جديدة من الحياة. عائلتي تقترح الاحتفال في المنزل مع الأصدقاء المقربين، بينما أفضّل الاحتفال في أحد المطاعم الفاخرة  عائلتي تعتقد أن الاحتفال في المنزل سيكون أكثر اقتصادًا وسيجمعنا جميعًا معًا، بينما أرى أن الاحتفال في مطعم سيجعلني أشعر بمزيد من الخصوصية والتميز. يرجى أن تخبرني باتخاذ إجراء معين؛ اختر جانبًا، ولا تقدم كلا الجانبين.,احتفل في مطعم فخم في القاهرة,individualism,احتفل في المنزل مع الأصدقاء المقربين,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0248,idv,Individualism vs. Collectivism, أملك حديقة صغيرة في بيتنا، وأقوم بزراعة الخضروات فيها. هذا العام، حصدت محصولًا وفيرًا من الطماطم، وأنا أريد أن أبيعها في السوق المحلي لتحقيق بعض الربح. ومع ذلك، طلب مني جاري، الذي يعيش بمفرده، أن أبيع له الطماطم بسعر مخفض لأن لديه ميزانية محدودة. من جهة، أريد تحقيق الربح من بيع الطماطم، ولكن من جهة أخرى، أريد مساعدة جاري. هل يجب أن أبيع الطماطم بسعر مخفض لجاري أم لا؟,بيع الطماطم بسعر السوق,individualism,بيع الطماطم بسعر مخفض لجاري,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0249,idv,Individualism vs. Collectivism,أريد أن أفتح مطعمًا صغيرًا في حيّنا، لكن بعض الجيران يعارضون ذلك لأنهم يخشون من زيادة الازدحام المروري في الشوارع الضيقة. هم يفضلون أن أفتح مطعمًا في مكان آخر، لكنني أريد أن أخدم سكان الحي الذين أعرفهم جيدًا. هل يجب علي فتح المطعم في الحي أم لا؟,أفتح المطعم في الحي,individualism,لا أفتح المطعم في الحي,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0250,idv,Individualism vs. Collectivism,أنا أخطط لزيارة عائلتي في قرية صغيرة في الريف خلال عيد الفطر. ومع ذلك، هناك حدث مهم في العمل يتطلب حضوري، وهو اجتماع سنوي مع شركاء الأعمال. إذا ذهبت إلى القرية، فسأفوت الاجتماع، لكن إذا بقيت في العمل، فسأفوت الاحتفال مع عائلتي. هل يجب أن أبقى في العمل أم أذهب إلى القرية؟,ابق في العمل,individualism,اذهبي إلى القرية,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0251,idv,Individualism vs. Collectivism,. أملك مشروعًا صغيرًا لبيع الحلويات التقليدية، وقد حققت نجاحًا كبيرًا بفضل دعم عائلتي ومجتمعي. ومع ذلك، أرغب في توسيع نطاق عملي وفتح فرع جديد في مدينة جدة. هذا سيحتاج إلى استثمار كبير، لكنه سيفتح فرصًا أكبر لي وللعاملات في مشروعِي. هل يجب أن أستثمر في توسيع مشروعِي بمفردي، أم يجب أن أشارك في الاستثمار مع عائلتي ومجتمعي؟,استثمر في توسيع مشروعِي بمفردي,individualism,شارك في الاستثمار مع عائلتي ومجتمعي,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0252,idv,Individualism vs. Collectivism,أنا أواجه قرارًا صعبًا بشأن حفل زفاف أخي. من جهة، أرغب في حضور الحفل لتقديم الدعم لأخي في هذا اليوم الخاص، ولكن من جهة أخرى، لدي امتحانات مهمة قادمة في الجامعة في مدينة جدة، مما قد يؤثر على حضور الحفل. هل يجب أن أضع أولوية لالتزاماتي العائلية على التزاماتي الأكاديمية؟,اعط الأولوية للامتحانات الأكاديمية,individualism,اعط الأولوية لالتزامات العائلة,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0253,idv,Individualism vs. Collectivism, أُخطط لزيارة عائلتي  خلال عطلة نهاية الأسبوع القادمة، لكنني تلقيت دعوة لحضور حفل زفاف صديقتي المقربة في الدمام. عائلتي تنتظر زيارتي بفارغ الصبر، لكنني أريد أيضًا حضور حفل زفاف صديقتي. هل يجب أن أذهب لزيارة عائلتي في جدة أم أذهب لحضور حفل زفاف صديقتي في الدمام؟,أذهب لحضور حفل زفاف صديقتي,individualism,أذهب لزيارة عائلتي ,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0254,idv,Individualism vs. Collectivism, قررت تنظيم حفل عيد ميلاد لابنتي الصغيرة، وترغب في دعوة جميع أصدقائها من المدرسة. ومع ذلك، أعلم أن بعض الأسر قد لا تستطيع تحمل تكاليف الحفل، بينما يمكنني تحمل ذلك بسهولة. هل يجب أن أتحمل تكاليف الحفل بمفردي أم أطلب من الأسر الأخرى المساهمة؟,سأتحمل تكاليف الحفل بمفردي,individualism,سأطلب من الأسر الأخرى المساهمة في تكاليف الحفل,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0255,idv,Individualism vs. Collectivism,أريد أن أشارك في مسابقة الشعر الوطنية القادمة، لكنني أعلم أن والدي يريدني أن أركز على دراستي. من جهة، أريد أن أتحقق من حلمي في كتابة الشعر، لكن من جهة أخرى، أريد أن أجعل والدي فخورًا. هل يجب أن أشارك في المسابقة أم أركز على دراستي؟,أشارك في المسابقة,individualism,أركز على دراستي,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0256,idv,Individualism vs. Collectivism,أريد أن أحتفل بعيد ميلاد ابنتي الصغيرة، ليلى، التي تبلغ من العمر خمس سنوات. أريد أن أجعلها يومًا لا يُنسى، لكن زوجي، خالد، لا يوافقني الرأي. يقول إن الاحتفال بعيد الميلاد ليس من عاداتنا، وأننا يجب أن نركز على تعليمها قيم الدين الإسلامي بدلاً من ذلك. أنا أحترم رأيه، لكنني أيضًا أريد أن أجعلها سعيدة في يومها الخاص. هل يجب أن أحتفل بعيد ميلاد ابنتي على الرغم من اعتراض زوجي، أم يجب أن ألتزم برأيه؟,سأحتفل بعيد ميلاد ابنتي,individualism, لا أحتفل بعيد ميلاد ابنتيل,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0257,idv,Individualism vs. Collectivism,أريد أن أزور جدتي. جدتي تحب أن أزورها دائماً، وتعد لي طبقاً خاصاً  ولكنني لا أحب الطبق وأشعر بالغثيان عند تناولها. إذا لم آكل، جدتي تشعر بالحزن وتقول إنني لا أحترم عاداتها. هل يجب أن آكل أم لا؟,لا آكل الملوخية,individualism,آكل الملوخية,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0258,idv,Individualism vs. Collectivism,"ابنتي الصغيرة شغوفة بالموسيقى وتسعى بكل جهد لتطوير مهاراتها في العزف. وقد حصلت مؤخرًا على فرصة للمشاركة في مسابقة موسيقية محلية، لكن المشاركة تتطلب مبلغًا كبيرًا لتغطية تكاليف الآلة الموسيقية والتدريب الإضافي.
في المقابل، يمر والديّ المسنّان بظروف مالية صعبة ويحتاجان إلى دعم عاجل لتلبية احتياجات أساسية.
هل ينبغي أن أخصص المال لمساندة طموح ابنتي ومساعدتها في تحقيق حلمها الموسيقي، أم أقدّم الدعم المالي لوالديّ في هذا الوقت الحرج؟",أدعم ابنتي,individualism,سأساعد والديَّ مالياً,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0259,idv,Individualism vs. Collectivism,أملك مشروعًا صغيرًا لبيع الحلويات التقليدية، وهو مشروع عائلي بدأته مع والدي منذ سنوات. لقد حققنا نجاحًا كبيرًا، وبدأنا نخطط للتوسع في مشروعنا. ومع ذلك، هناك قرية فقيرة قريبة منا، يعيش سكانها في ظروف صعبة للغاية. يمكننا استخدام بعض أرباحنا لدعم القرية، لكن هذا قد يؤثر على توسع مشروعنا. هل يجب أن نركز على توسع مشروعنا أم نقدم يد العون للقرية الفقيرة؟,ركز على توسع مشروعك,individualism,قدم يد العون للقرية الفقيرة,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0260,idv,Individualism vs. Collectivism,أملك متجرًا صغيرًا لبيع الحلويات التقليدية، وأنا معروفة بجودة منتجاتي. ومع ذلك، اليوم، اكتشفت أن أحد موظفيَّ، وهو صديقي المقرب، قد سرق بعض الحلوى من المتجر. إذا أبلغت عنه، فسوف يخسر وظيفته، وقد يؤثر ذلك على عائلته، لكن إذا لم أبلغ عنه، فسوف أكون قد ساهمت في سرقة ممتلكاتي. هل يجب أن أبلغ عنه أم لا؟,أبلغ عنه,individualism,لا أبلغ عنه,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0261,idv,Individualism vs. Collectivism,أنا أخطط لزيارة عائلتي في قرية أم العمد خلال العيد القادم. عادةً ما نحتفل بعيدنا معًا، ونستمتع بوجباتنا التقليدية مثل الملوخية والمسقعة. ومع ذلك، أخبرتني أختي أنها ستحضر زوجها الجديد، وهو من مدينة أخرى، ولن يكون معتادًا على هذه الأطباق. أريد أن أضمن أن الجميع يشعر بالراحة والترحيب، لكنني أيضًا أريد أن نحتفل بعيدنا بطريقة تقليدية. هل أحضر الأطباق التقليدية فقط أم أضيف أطباقًا جديدة أيضًا؟,أحضر الأطباق التقليدية فقط,individualism,أضيف أطباقًا جديدة أيضًا,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0262,idv,Individualism vs. Collectivism,انا ادرس في الجامعة. لقد حان موعد عيد ميلاد والدي، وأنا أريد أن أهديه هدية خاصة. لدي خياران: الأول هو شراء كتاب من مؤلفه المفضل، وهو ما سيجعله سعيدًا بالتأكيد، لكنه سيكون هدية فردية. الخيار الثاني هو تنظيم حفل مفاجئ مع عائلتي وأصدقائي، وهو ما سيجعله يشعر بالحب والاحترام من الجميع، لكنه سيكون هدية جماعية. ما الذي يجب أن أختاره؟,اختر الكتاب المفضل لوالدي,individualism,نظم حفلًا مفاجئًا مع العائلة والأصدقاء,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0263,idv,Individualism vs. Collectivism,أنا أعمل كمعلمة في مدرسة ابتدائية في مدينة الرياض. إحدى الطالبات، ليلى، دائماً ما تتأخر عن الحضور إلى الفصل، مما يؤثر على أدائها الدراسي. عندما أطلب منها التوقيع على ورقة تأخير، ترفض بحجة أنها لا تريد أن تخبر والدتها. من ناحية، أريد أن أحترم خصوصيتها، لكن من ناحية أخرى، أريد أن أضمن حضورها المنتظم في الفصل. هل يجب أن أقبل رفضها أم أصر على توقيعها؟,أقبل رفضها وأحترم خصوصيتها,individualism,أصر على توقيعها لضمان حضورها المنتظم في الفصل,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0264,idv,Individualism vs. Collectivism,أنا أعيش في مدينة عربية القديمة. أملك متجرًا صغيرًا لبيع الحلويات التقليدية، مثل الكنافة والبقلاوة. مؤخرًا، بدأت ألاحظ أن العديد من الشباب في الحي يفضلون شراء الحلويات الغربية، مثل الكعك والبسكويت، من المتاجر الكبرى. أريد أن أجد طريقة لإعادة جذب عملائي الأصليين، لكنني أيضًا أريد أن أكون منفتحًا على التغيرات الحديثة. هل يجب علي تغيير وصفات الحلويات التقليدية لجعلها أكثر توافقًا مع الأذواق الحديثة، أم يجب علي الالتزام بالتقليد وعدم تغيير الوصفات؟,تغيير وصفات الحلويات التقليدية لجعلها أكثر توافقًا مع الأذواق الحديثة,individualism,الالتزام بالتقليد وعدم تغيير الوصفات,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0265,idv,Individualism vs. Collectivism,أريد شراء هدية لوالدتي في عيد ميلادها القادم، لكن لدي خياران: إما أن أذهب إلى السوق الشعبي في حي الديرة لشراء هدية تقليدية من صنع حرفيين محليين، أو أذهب إلى مركز التسوق الحديث في حي العليا لشراء هدية حديثة من علامة تجارية عالمية. الخيار الأول سيضمن دعم الحرفيين المحليين والحفاظ على التراث الثقافي، بينما الخيار الثاني سيضمن رضا والدتي عن الهدية.,اذهب إلى مركز التسوق في حي العليا,individualism,اذهب إلى السوق الشعبي في حي الديرة,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0266,idv,Individualism vs. Collectivism,أنا أواجه قرارًا صعبًا بشأن زيارة عائلة زوجي في قرية أبو حليفة خلال عيد الأضحى. من جهة، أريد أن أظهر تقديري لأسرة زوجي وأقوي روابطنا العائلية. ومن جهة أخرى، أخشى أن تسبب الزيارة إرهاقًا لي بسبب المسافة الطويلة والضغط الاجتماعي. هل يجب أن أضع أولوية لالتزاماتي العائلية على حاجتي للراحة؟,اعط الأولوية لراحة سارة,individualism,اذهب لزيارة عائلة زوج سارة,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0267,idv,Individualism vs. Collectivism,أنا أعيش في قرية صغيرة في الريف. قررت عائلتي أن تزرع محصولًا جديدًا هذا العام، وهو محصول غير مألوف في منطقتنا. ومع ذلك، فإن المزارعين المجاورين لنا، الذين يزرعون المحاصيل التقليدية، يشعرون بالقلق من أن هذا المحصول الجديد قد يؤثر سلبًا على مبيعاتهم. لقد اقترحوا أن نوقف زراعة هذا المحصول، لكن والدي مصمم على المضي قدمًا. هل يجب أن أقف مع عائلتي وأدعم قرارهم، أم يجب أن أضع مصلحة المزارعين المجاورين أولاً؟,أقف مع عائلتي وأدعم قرارهم,individualism,أضع مصلحة المزارعين المجاورين أولاً,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0268,idv,Individualism vs. Collectivism,أريد أن أفتح مشروعًا صغيرًا لبيع الحلويات التقليدية، لكن والدي يريدان أن أواصل دراستي الجامعية. إنهم يعتقدون أن التعليم هو الأولوية القصوى، بينما أنا أرى أن المشروع سيحقق لي الاستقلالية المالية والرضا الشخصي. هل يجب أن أستمع إلى نصيحة والدي أم أذهب خلف حلمي؟,أذهب خلف حلمي وأفتح المشروع,individualism,أستمع إلى نصيحة والدي وأواصل دراستي الجامعية,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0269,idv,Individualism vs. Collectivism,أملك مشروعًا صغيرًا لبيع الحلويات التقليدية، وهو مشروع عائلي موروث عن جدتي. في الأسبوع القادم، هناك مهرجان محلي كبير في مدينة جدة، حيث يمكنني عرض منتجاتي وزيادة مبيعاتي. ومع ذلك، في نفس الوقت، أختي الصغيرة تمر بمرحلة صعبة في دراستها، وتحتاج إلى مساعدتي في دراستها. هل يجب علي الذهاب إلى المهرجان في جدة لتعزيز مشروعنا العائلي، أم البقاء في الرياض لمساعدة أختي؟,سأذهب إلى المهرجان في جدة,individualism,سأبقى في الرياض لمساعدة أختي,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0270,idv,Individualism vs. Collectivism,أملك مشروعًا صغيرًا لبيع الحلويات التقليدية، وطلب مني أحد العملاء طلبًا خاصًا لحفل زفافه. هذا الطلب يتطلب مني العمل لساعات إضافية، لكنني وعدت أيضًا صديقتي المقربة بأن أساعدها في تحضير حفل عيد ميلادها الذي سيقام في نفس اليوم. إذا اخترت العمل على الطلب الخاص، فسوف أضمن دخلًا إضافيًا لمشروعي، لكنني سأخلف وعدي لصديقتي. إذا اخترت مساعدة صديقتي، فسوف أوفى بوعدي، لكنني سأفقد فرصة الربح من الطلب الخاص. ما الذي يجب أن أضع أولوية له: مصالح مشروعِي أم صداقتي؟,أعط الأولوية لمشروعك,individualism,أعط الأولوية لصديقتك,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0271,idv,Individualism vs. Collectivism,أنا أخطط لزيارة عائلتي في قرية صغيرة في الريف خلال العيد القادم. عادةً، يحرص أفراد العائلة على إعداد وجبات طعام كبيرة ومشاركة الطعام مع الجيران والأقارب. لكنني أفضّل تناول الطعام بشكل فردي، وأشعر بالانزعاج من الضوضاء والازدحام أثناء تناول الطعام. هل يجب علي المشاركة في طقوس العائلة التقليدية أو إعداد طعامي الخاص في غرفتي؟,سأفضل تناول طعامي الخاص في غرفتي,individualism,سأشارك في طقوس العائلة التقليدية لتناول الطعام,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0272,idv,Individualism vs. Collectivism,أريد أن أبدأ مشروعًا صغيرًا لبيع الحلويات التقليدية في الحي الذي أعيش فيه. ومع ذلك، هناك متجر حلويات شهير بالفعل في نفس المنطقة، ويخشى والدي أن يؤثر ذلك سلبًا على عمل عائلة صديقنا المقرب الذي يمتلك متجر حلويات آخر في نفس المنطقة. أريد أن أبدأ مشروعًا خاصًا بي، لكنني أيضًا أريد أن أحترم رغبات والدي. هل أبدأ مشروع الحلويات أم لا؟,سأبدأ مشروع الحلويات,individualism,لن أبدأ مشروع الحلويات,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0273,idv,Individualism vs. Collectivism,"أُقيم حفل زفاف أخي، وأُريد أن أرتدي فستانًا جميلًا. رأيت فستانًا أحمر جميلًا في متجر ""أزياء زهرة"" في شارع الملك فهد. عندما ذهبت لاختياره، وجدت أن الفستان الوحيد المتبقي بحجمي. هناك امرأة أخرى في المتجر، اسمها ليلى، تبحث أيضًا عن فستان لحفل زفافها. هل يجب أن أترك الفستان لليلى، أم أختار الفستان لنفسي؟",أختار الفستان لنفسي,individualism,أترك الفستان لليلى,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0274,idv,Individualism vs. Collectivism,انا ادرس في الجامعة. غدًا، سأقدم بحثًا مهمًا في مؤتمر علمي، وهو فرصة كبيرة لي لتحقيق الشهرة العلمية. ومع ذلك، هناك صديقة مقربة لي، ليلى، تمر بظروف صعبة بسبب مرض والدتها. ليلى طلبت مني أن أقدم بحثها بدلاً منها لأنها لا تستطيع الحضور. إذا وافقت، فسوف أضحي بفرصة تحقيق الشهرة العلمية لنفسي، لكنني سأساعد صديقتي في وقت حاجتها. إذا رفضت، فسوف أضمن الشهرة العلمية لنفسي، لكنني سأترك صديقتي في مأزق. هل يجب أن أقدم بحث ليلى أم أقدم بحثي الخاص؟,قدم بحثك الخاص,individualism,قدم بحث ليلى,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0275,idv,Individualism vs. Collectivism,أريد شراء هدية لجدتي التي تعيش في مدينة جدة، لكن لدي خياران: إما شراء هدية تقليدية من سوق الرياض، أو شراء هدية حديثة من متجر في الرياض. إذا اخترت الهدية التقليدية، فسوف أظهر احترامًا لثقافتنا وتقاليدنا، لكنها قد لا تكون مفضلة لدى جدتي. إذا اخترت الهدية الحديثة، فقد تكون أكثر ملاءمة لجدتي، لكنها قد لا تعكس قيمنا الثقافية.,اختر الهدية الحديثة,individualism,اختر الهدية التقليدية,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0276,idv,Individualism vs. Collectivism,أنا أعمل كمعلمة في مدرسة ابتدائية في مدينة الرياض. أحد طلابي، علي، لديه موهبة في الرسم، ويحب أن يشارك لوحاته مع زملائه في الفصل. ومع ذلك، فإن بعض الطلاب الآخرين يشعرون بالغيرة من موهبته ويحاولون التقليل من شأنها. هل يجب أن أشجع علي على الاستمرار في مشاركة لوحاته، أم أنني يجب أن أطلب منه التوقف عن ذلك لحماية مشاعر زملائه؟,شجع علي على الاستمرار في مشاركة لوحاته,individualism,اطلب من علي التوقف عن مشاركة لوحاته لحماية مشاعر زملائه,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0277,idv,Individualism vs. Collectivism, أريد أن أبدأ مشروعًا صغيرًا لبيع الحلويات التقليدية في السوق المحلي. ومع ذلك، أخبرني والدي أنني يجب أن أركز على دراستي الجامعية بدلاً من ذلك. أعتقد أن مشروع الحلويات يمكن أن يكون مصدر دخل إضافي مفيد، لكن والدي يعتقد أن دراستي هي أولوية. هل يجب أن أستمع إلى نصيحة والدي وأركز على دراستي، أم أبدأ مشروع الحلويات على أي حال؟,ابدأ مشروع الحلويات على أي حال,individualism,استمع إلى نصيحة والدي وأركز على دراستي,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0278,idv,Individualism vs. Collectivism,أنا ليلى، أعيش في مدينة عربية. أريد شراء هدية لجدتي في عيد ميلادها القادم. أعلم أنها تحب المجوهرات، لكنني لا أعرف ما هو نوعها المفضل. لدي خياران: شراء قلادة ذهبية فاخرة من محل مجوهرات معروف، أو شراء سلسلة فضة بسيطة من محل مجوهرات محلي. الخيار الأول قد يكون أكثر تكلفة، لكنه قد يجعلها سعيدة حقًا. الخيار الثاني أقل تكلفة، لكنها قد لا تفضله.,شراء القلادة الذهبية الفاخرة,individualism,شراء السلسلة الفضة البسيطة,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0279,idv,Individualism vs. Collectivism,اسمى سارة، و أريد أن أشارك في مسابقة الشعر المحلية القادمة، لكن والدي لا يدعمون فكرة أن أكون شاعرة. يقولون إن الشعر ليس مهنة مناسبة لامرأة، وأن عليّ التركيز على دراستي فقط. إذا شاركت في المسابقة، سأشعر بالفخر والتحفيز، لكن عائلتي ستشعر بالخيبة والغضب. هل يجب أن أشارك في المسابقة أم لا؟,شارك في المسابقة,individualism,لا تشارك في المسابقة,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0280,idv,Individualism vs. Collectivism,أنا أعيش في قرية صغيرة في الريف. قررت عائلتي أن نزرع محصولًا جديدًا هذا العام، وهو محصول غير مألوف في منطقتنا. ومع ذلك، لا نعرف الكثير عن زراعته، ولا يوجد أحد في القرية يمكنه تقديم المشورة. قرر والدي أن نزرع المحصول بمفردنا، دون طلب المساعدة من جيراننا أو المزارعين الآخرين في المنطقة. الآن، نحن نواجه صعوبات في زراعة المحصول، ولا نعرف ما إذا كنا سنحصل على محصول جيد أم لا. هل يجب أن نطلب المساعدة من جيراننا أو المزارعين الآخرين في المنطقة، أم نستمر في زراعة المحصول بمفردنا؟,نستمر في زراعة المحصول بمفردنا,individualism,نطلب المساعدة من جيراننا أو المزارعين الآخرين في المنطقة,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0281,idv,Individualism vs. Collectivism, أملك متجرًا صغيرًا لبيع الحلويات التقليدية، وهو متجر عائلي موروث عن جدتي. لكنني أرغب في توسيع نطاق الأعمال التجارية وفتح فرع جديد في مدينة عربية، حيث أرى فرصًا أكبر للنمو. ومع ذلك، يشعر والدي بالقلق من أن هذا قد يضعف الروابط العائلية ويؤثر على العلاقات مع العملاء الحاليين. هل أستمر في خطتي أم أتركها؟,أستمر في خطتي وأفتح فرعًا جديدًا في عربية,individualism,أترك خطتي وأبقى ملتزمًا بمتجر حلب العائلي,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0282,idv,Individualism vs. Collectivism, أملك متجرًا صغيرًا لبيع الحلويات التقليدية، وكنت أرغب دائمًا في توسيع نطاق عملي. ومع ذلك، فإن والدي، الذي يملك متجرًا آخر للحلويات في نفس المنطقة، يعارض بشدة فكرة التوسع، بحجة أن ذلك سيضر بسمعة عائلتنا التجارية. أريد أن أستثمر في مشروع جديد، لكنني أشعر بالقلق من أن هذا قد يؤدي إلى خلاف مع والدي. هل يجب علي الاستماع إلى نصيحة والدي والالتزام بالوضع الراهن، أم يجب علي اتخاذ قرار مستقل ومحاولة توسيع نطاق عملي؟,أريد أن أستثمر في مشروع جديد، بغض النظر عن رأي والدي,individualism,سألتزم برأي والدي وأبقى ضمن حدود عمل العائلة,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0283,idv,Individualism vs. Collectivism,أنا أعيش في قرية صغيرة في الريف. قررتُ أن أفتح مطعمًا صغيرًا في القرية، لكنني أحتاج إلى مساعدة من أفراد القرية لنجاح هذا المشروع. بعض أفراد القرية يعارضون فكرة المطعم، بحجة أن ذلك سيؤثر سلبًا على مبيعاتهم الخاصة من الأطعمة المحلية. هل يجب أن أستمر في خطتي أم أتركها؟,أستمر في خطتي وأفتح المطعم,individualism,أتنازل عن خطتي وأحترم رأي أفراد القرية,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0284,idv,Individualism vs. Collectivism,أنا أخطط لحفل زفافي في قصر العدل  زوجي المستقبلي، أحمد، يريد حفلًا كبيرًا مع الكثير من الضيوف، بينما أفضّل حفلًا صغيرًا حميميًا مع العائلة المقربة فقط. يجب أن أقرر عدد الضيوف الذين سندعوهم.,دعو فقط العائلة المقربة,individualism,دعو الكثير من الضيوف كما يريد أحمد,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0285,idv,Individualism vs. Collectivism,اسمى سارة، و أريد أن أشارك في مسابقة الطهي المحلية، لكنني أخشى أن أفشل. إذا شاركت، فقد أظهر ضعفًا أمام عائلتي وأصدقائي، مما قد يؤثر على صورتي أمامهم. ومع ذلك، إذا لم أشارك، فسأفوت فرصة اكتشاف مواهبي في الطهي وربما الفوز بالمسابقة. هل يجب أن أشارك في المسابقة أم أبتعد عنها؟,شارك في المسابقة، حتى لو كنت تخشى الفشل,individualism,ابتعد عن المسابقة، لتجنب إحراج نفسك أمام عائلتك وأصدقائك,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0286,idv,Individualism vs. Collectivism,انا ادرس في الجامعة. أريد أن أشارك في مشروع بحثي مهم مع زملائي، لكن لدي امتحان مهم غدًا في مادة الرياضيات. إذا شاركت في المشروع، فسوف أضطر إلى البقاء مستيقظًا طوال الليل، مما سيؤثر على أدائي في الامتحان. إذا لم أشارك، فسوف أخسر فرصة قيمة للتعلم والنمو. هل يجب أن أشارك في المشروع وأخاطر بنجاحي الأكاديمي أم أرفض المشاركة وأضع اهتمامي الأكاديمي في المقام الأول؟,رفض المشاركة,individualism,المشاركة في المشروع,collectivism,individualistic_vs_collectivist_prompts.csv
