id,dimension,dimension_name,prompt_ar,option_1_ar,option_1_label,option_2_ar,option_2_label,source_file
idv_0053,idv,Individualism vs. Collectivism,أريد أن أشارك فيمسابقة الشعر، لكنني أعلم أنني لست الأفضل في هذه المسابقة. ومع ذلك، أريد أن أشارك لأنني أحب الشعر وأريد أن أظهر مواهبي. لكن، إذا شاركت، فقد أضعف فرص الآخرين الذين هم أكثر موهبة مني. هل يجب أن أشارك في المسابقة أم لا؟,شارك في المسابقة,individualism,لا تشارك في المسابقة,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0054,idv,Individualism vs. Collectivism,أريد أن أفتح مشروعًا صغيرًا لبيع الحلويات التقليدية. ومع ذلك، أريد أن أضيف بعض الأصناف الجديدة مثل الكيك الغربي والآيس كريم. أهلي وأصدقائي يحبون الحلويات التقليدية، لكنهم لا يعرفون شيئًا عن الكيك الغربي والآيس كريم. هل يجب أن أفتح مشروعًا للحلويات التقليدية فقط أم أضيف الأصناف الجديدة؟,افتح مشروعًا للحلويات التقليدية فقط,individualism,أضف الأصناف الجديدة إلى مشروع الحلويات التقليدية,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0055,idv,Individualism vs. Collectivism,أريد أن أفتح مشروعًا صغيرًا لبيع الحلويات التقليدية. ومع ذلك، أريد أن أضيف بعض الأصناف الجديدة مثل الكيك الغربي والآيس كريم. أهلي وأصدقائي يحبون الحلويات التقليدية، لكنهم لا يعرفون شيئًا عن الكيك الغربي والآيس كريم. هل يجب أن أفتح مشروعًا للحلويات التقليدية فقط أم أضيف الأصناف الجديدة؟,افتح مشروعًا للحلويات التقليدية فقط,individualism,أضف الأصناف الجديدة إلى مشروع الحلويات التقليدية,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0056,idv,Individualism vs. Collectivism, لدي صديقة مقربة اسمها ليلى، وهي تعيش في مدينة جدة. منذ سنوات، كنا نخطط لرحلة مشتركة إلى مدينة الطائف، لكن ظروفها الصحية لم تسمح لها بالسفر. الآن، أُبلغت بأنها ستتمكن من السفر، وطلبت مني أن أذهب معها. ومع ذلك، لدي خطط مسبقة مع عائلتي لزيارة مدينة أبها خلال نفس الفترة. هل يجب أن أذهب مع ليلى إلى الطائف أم ألتزم بخططي مع عائلتي؟,أذهب مع عائلتي إلى أبها,individualism,أذهب مع ليلى إلى الطائف,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0057,idv,Individualism vs. Collectivism,أريد تنظيم حفل عيد ميلاد مفاجئ لصديقتي ليلى، لكنها لا تحب المفاجآت. أعلم أن ليلى ستكون سعيدة إذا علمت مسبقًا، لكن المفاجأة ستكون أكثر متعة لها. هل يجب أن أخبرها بالحفل مسبقًا، أم أتركها تفاجأ؟,أخبرها بالحفل مسبقًا,individualism,أتركها تفاجأ,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0058,idv,Individualism vs. Collectivism,انا طالبة بجامعة عربية. أريد أن أشارك في مسابقة الشعر التي تنظمها الجامعة، لكنني أخشى أن أفشل وأخجل أمام زملائي. من ناحية، أريد أن أبرز مواهبي وأحصل على الاعتراف، لكن من ناحية أخرى، أخشى أن يؤدي الفشل إلى فقدان الثقة بالنفس. هل يجب أن أشارك في المسابقة وأحاول أن أبرز مواهبي، أم يجب أن أتنازل عن الفرصة وأحافظ على هدوءي؟,لا أشارك في المسابقة,individualism,أشارك في المسابقة,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0059,idv,Individualism vs. Collectivism,. لقد تلقيت مؤخرًا عرض عمل في الدوحة، قطر، وهو ما سيتيح لي فرصًا مهنية أفضل. ومع ذلك، فإن قبول العرض يعني أنني سأترك عائلتي في الرياض، بما في ذلك والدي المسنين الذين يحتاجون إلى رعايتي. هل يجب أن أقبل الوظيفة أم أبقى في الرياض؟,أقبل الوظيفة في الدوحة,individualism,أبقى في الرياض,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0060,idv,Individualism vs. Collectivism,أنا أخطط لزيارة عائلتي في قرية صغيرة في الريف خلال العيد القادم. عادةً، نحتفل بعيدنا معًا، ونعد طعامًا تقليديًا، ونستمتع بوقتنا معًا. لكن هذا العام، أريد تجربة شيء مختلف. أريد أن أعد طبقًا جديدًا، طبقًا لم أعده من قبل، وأقدمه للعائلة. أعتقد أنه سيكون مفاجأة ممتعة، وسنستمتع بتجربة شيء جديد. ومع ذلك، أعلم أن عائلتي تحب الطرق التقليدية، وقد لا يقبلون بسهولة بتغيير عاداتنا. هل يجب علي إعداد الطبق الجديد، أم يجب علي الالتزام بالطرق التقليدية؟,سأعد الطبق الجديد,individualism,سألتزم بالطرق التقليدية,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0061,idv,Individualism vs. Collectivism,. أريد أن أفتح مطعمًا جديدًا يقدم الأطعمة الغربية، لكن والدي يريدان أن أفتح مطعمًا تقليديًا يقدم الأطعمة العربية. أريد أن أقدم شيئًا جديدًا ومختلفًا، لكنني أيضًا أريد أن أراعي رغباتهما. هل يجب أن أفتح مطعمًا غربيًا أم مطعمًا عربيًا؟,أفتح مطعمًا غربيًا,individualism,أفتح مطعمًا عربيًا,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0062,idv,Individualism vs. Collectivism,أنا أواجه قرارًا صعبًا بشأن حفل زفاف أخي الذي سيقام في مدينة عربية. من جهة، أرغب في ارتداء فستان أزرق فاتح جديد أملكه، لكنه لم يتم ارتداؤه من قبل. من جهة أخرى، تقليد عائلتنا هو ارتداء فساتين زفاف مستعملة، حيث يتم تمريرها من الأخت الكبرى إلى الأصغر، مما يمثل رابطًا قويًا بين الأخوات. هل يجب أن ألتزم بتقاليد عائلتنا وأرتدي فستان زفاف مستعمل، أم يجب أن أرتدي فستاني الجديد؟,سأرتدي فستاني الجديد,individualism,سأرتدي فستان زفاف مستعمل,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0063,idv,Individualism vs. Collectivism, أملك مطعمًا صغيرًا في حيّنا، وقررتُ أن أضيف طبقًا جديدًا إلى القائمة، وهو طبقٌ تقليدي من منطقة نجد. ومع ذلك، فإن معظم زبائن مطعمي هم من سكان الرياض، وقد أعربوا عن تفضيلهم للطعام المحلي المعروف. هل يجب أن أضيف الطبق الجديد أم ألتزم بالطعام المحلي؟,أضيف الطبق الجديد,individualism,ألتزم بالطعام المحلي,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0064,idv,Individualism vs. Collectivism,انا ادرس في الجامعة. أحتاج إلى اختيار زميل سكن لي في الغرفة خلال الفصل الدراسي القادم. لدي صديقتي المقربة من المدرسة الثانوية، ليلى، والتي كانت دائمًا داعمة لي. إنها تعرفني جيدًا وتفهم احتياجاتي. من ناحية أخرى، هناك زميلة في الفصل، مريم، والتي تشترك معي في العديد من الدورات الدراسية. إنها أيضًا لطيفة وودودة. لكنني غير متأكدة من مدى توافقنا في العيش معًا. هل يجب علي اختيار ليلى، صديقتي المقربة، بناءً على معرفتي بها، أم يجب علي اختيار مريم، زميلة الفصل، بناءً على احتياجاتي الحالية؟,سأختار ليلى، لأنني أعرفها جيدًا وأثق بها,individualism,سأختار مريم، لأنها ستكون جزءًا من مجتمع الغرفة وستساعد في بناء علاقات جديدة,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0065,idv,Individualism vs. Collectivism, أحتفل بعيد ميلاد ابنتي الصغيرة ليلى، وأريد إقامة حفلة مفاجئة لها. لدي صديقتان مقربتان، سارة وريم، وهما متحمسان للمساعدة. سارة تقترح حفلة صغيرة في المنزل مع بعض الأصدقاء المقربين، بينما ريم تقترح حفلة أكبر مع جميع أصدقاء ليلى في المدرسة. كيف يجب أن أقرر؟,سأقيم حفلة صغيرة في المنزل مع الأصدقاء المقربين فقط,individualism,سأقيم حفلة أكبر مع جميع أصدقاء ليلى في المدرسة,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0066,idv,Individualism vs. Collectivism, أملك مطعمًا صغيرًا في حيّنا، ويشتهر بتقديم الأطباق التقليدية السعودية. ومع ذلك، فقد تلقيت مؤخرًا طلبًا من أحد العملاء لإنشاء قائمة جديدة تتضمن أطباقًا غربية، مثل البيتزا والبرغر. هذا العميل هو صديق مقرب من عائلتي، وقد طلب مني شخصيًا أن أضيف هذه الأطباق إلى القائمة. لكنني أخشى أن يؤثر ذلك على هوية مطعمي التقليدية، التي بنيتها على مدى سنوات. هل يجب أن أستجيب لطلب صديق عائلتي وأضيف الأطباق الغربية إلى القائمة، أم أتمسك بهويتي التقليدية؟,أضيف الأطباق الغربية إلى القائمة، لأنني أريد أن أرضي صديق عائلتي,individualism,أرفض إضافة الأطباق الغربية إلى القائمة، لأنني أريد أن أحافظ على هوية مطعمي التقليدية,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0067,idv,Individualism vs. Collectivism,انا طالبة بجامعة عربية. أحتاج إلى اختيار مشروع بحثي لدرجة الماجستير، وهناك مشروعان متاحان. المشروع الأول هو مشروع فردي، حيث سأعمل بمفردي على دراسة تأثير التكنولوجيا على التعليم في المملكة العربية السعودية. المشروع الثاني هو مشروع جماعي، حيث سأعمل مع فريق من الطلاب الآخرين على دراسة تأثير التكنولوجيا على التعليم في منطقة الخليج العربي. كلا المشروعين مهمان ومثيران للاهتمام، لكنني أجد صعوبة في الاختيار. ما الذي يجب أن أضع أولوية له: النجاح الفردي أم التعاون والعمل الجماعي؟,أعط الأولوية للنجاح الفردي,individualism,أعط الأولوية للتعاون والعمل الجماعي,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0068,idv,Individualism vs. Collectivism,. أريد أن أشارك في مسابقة الشعر المحلية القادمة، لكنني أشعر بالقلق بشأن أدائي أمام الجمهور. عائلتي تشجعني بشدة على المشاركة، قائلين إنني أمتلك موهبة فريدة يجب أن أشاركها مع الآخرين. ومع ذلك، أخشى أن أكون تحت الضوء وأشعر بالخجل من أدائي. هل يجب أن أشارك في المسابقة أم لا؟,سأشارك في المسابقة، لأنني أريد أن أظهر موهبتي,individualism,لن أشارك في المسابقة، لأنني لا أريد أن أخيب آمال عائلتي,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0069,idv,Individualism vs. Collectivism,أريد شراء هدية لوالدتي في عيد ميلادها القادم، لكن لدي خياران: إما شراء كتاب من مؤلف محلي، مما يدعم الكتاب السعودي، أو شراء جهاز إلكتروني جديد، والذي ستحبه بالتأكيد. لكن الكتاب سيكون أكثر أهمية بالنسبة لها، حيث أنها تحب القراءة. هل يجب أن أشتري الكتاب أم الجهاز الإلكتروني؟,اشتري الجهاز الإلكتروني,individualism,اشتري الكتاب,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0070,idv,Individualism vs. Collectivism, أريد أن أشارك في مسابقة الشعر التي تنظمها جمعية الأدب المحلية، لكنني أحتاج إلى دعم عائلتي لتحفيظي أبيات الشعر. ومع ذلك، فإن والدي مريض ويحتاج إلى رعاية مستمرة، مما يجعل من الصعب عليهم تخصيص الوقت لي. هل يجب أن أطلب من عائلتي أن تضع احتياجاتي قبل احتياجات والدي، أم يجب أن أضع احتياجات والدي قبل احتياجاتي؟,أطلب من عائلتي أن تضع احتياجاتي قبل احتياجات والدي,individualism,أضع احتياجات والدي قبل احتياجاتي,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0071,idv,Individualism vs. Collectivism,أريد أن أفتح مطعمًا جديدًا في حيّنا، لكنني بحاجة إلى مساعدة من عائلتي وأصدقائي. عائلتي وأصدقائي جميعهم لديهم وظائف ثابتة، وفتح المطعم سيحتاج إلى وقت وجهد كبير. إذا طلبت منهم المساعدة، فقد يتأثر عملهم وحياتهم الشخصية. هل يجب أن أفتح المطعم بمفردي أم أطلب المساعدة من عائلتي وأصدقائي؟,أفتح المطعم بمفردي,individualism,أطلب المساعدة من عائلتي وأصدقائي,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0072,idv,Individualism vs. Collectivism,أنا أعيش في قرية صغيرة في الريف. عائلتي لديها حقل زراعي كبير، ونحن نزرع القمح منذ أجيال. ومع ذلك، في السنوات الأخيرة، أصبحت ممارسات الزراعة التقليدية غير فعالة بسبب تغير المناخ. أريد تجربة تقنيات زراعية جديدة لتحسين إنتاجنا، لكن عائلتي متمسكة بالطرق التقليدية. هل أستمر في استخدام الطرق التقليدية أم أجرؤ على تجربة تقنيات جديدة؟,أجرؤ على تجربة تقنيات جديدة,individualism,أستمر في استخدام الطرق التقليدية,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0073,idv,Individualism vs. Collectivism,. أملك متجرًا صغيرًا لبيع الحلويات التقليدية، وأنا معروفة بجودة منتجاتي. ومع ذلك، أواجه ضغطًا متزايدًا من منافسي الذين يقدمون أسعارًا أقل بكثير، مما يؤثر على مبيعاتي. أفكر في خفض جودة منتجاتي لتقليل التكاليف، لكن ذلك قد يضر بسمعتي وسمعة متجري. من ناحية أخرى، يمكنني الاستمرار في تقديم منتجات عالية الجودة، لكن ذلك قد يؤدي إلى انخفاض مبيعاتي. ما الذي يجب أن أفعله؟ اختر جانبًا، ولا تقدم كلا الجانبين.,ابق على جودة منتجاتي، حتى لو أدى ذلك إلى انخفاض المبيعات,individualism,خفض جودة منتجاتي لتقليل التكاليف,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0074,idv,Individualism vs. Collectivism,أنا أعيش في قرية صغيرة في الريف. قررتُ أن أفتح مطعمًا صغيرًا في القرية، حيث لا يوجد مطاعم كثيرة هنا. ومع ذلك، هناك مطعم صغير آخر في القرية، مملوك لعائلة قديمة، ويخشى أصحابها أن يؤثر مطعمي الجديد على أعمالهم. هل يجب أن أفتح مطعمي أم لا؟,أفتح مطعمي، فالأعمال التجارية هي مجال تنافسي، ولا يجب أن أضع في اعتباري مصالح الآخرين,individualism,لا أفتح مطعمي، وأحترم مصالح أصحاب المطعم القديم، وأسعى للتعاون معهم بدلاً من المنافسة,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0075,idv,Individualism vs. Collectivism, أملك مشروعًا صغيرًا لبيع الحلويات التقليدية، ويساعدني فيه أخي الأصغر، محمد. لقد تلقينا طلبًا كبيرًا من أحد الفنادق الفاخرة في جدة، لكنه يتطلب منا العمل لساعات إضافية خلال شهر رمضان المبارك. من ناحية، أريد قبول الطلب لأن ذلك سيعزز مشروعنا وسيوفر لنا دخلًا إضافيًا. من ناحية أخرى، أريد رعاية أخي محمد، الذي سيضطر إلى الصيام خلال ساعات العمل الطويلة. هل يجب أن أقبل الطلب أم أرفضه؟,أقبل الطلب، وسأجد طريقة لتوفير الدعم اللازم لأخي خلال شهر رمضان,individualism,أرفض الطلب، وأضع رعاية أخي محمد فوق أي اعتبار آخر,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0076,idv,Individualism vs. Collectivism,أنا أدرس في جامعة عربية و أحتفل صديقتي المقربة، ليلى، بعيد ميلادها هذا الأسبوع، وطلبت مني أن أُحضِر لها كعكة خاصة من مخبز معروف في وسط البلد. لكنني أريد أيضًا أن أُحضِر هدية مفاجأة لوالدتي في عيد ميلادها الذي يصادف نفس اليوم. هل يجب أن أُحضِر كعكة عيد الميلاد لصديقتي فقط، أم أُحضِر كعكة عيد الميلاد وهدية لوالدتي أيضًا؟,أُحضِر كعكة عيد الميلاد لصديقتي فقط,individualism,أُحضِر كعكة عيد الميلاد وهدية لوالدتي أيضًا,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0077,idv,Individualism vs. Collectivism,انا طالبة بجامعة عربية. أحتفل قريبًا بعيد ميلادي الـ25، وأفكر في تنظيم حفل صغير مع الأصدقاء المقربين. ومع ذلك، أدركت أن والديَّ يرغبان في تنظيم حفل أكبر مع العائلة والأصدقاء المقربين. أريد أن أحتفل بعيد ميلادي بطريقة خاصة مع أصدقائي، لكنني أيضًا لا أريد أن أخيب ظن والديَّ. هل يجب أن أحتفل بعيد ميلادي مع أصدقائي فقط أم مع العائلة والأصدقاء المقربين؟,سأحتفل بعيد ميلادي مع أصدقائي فقط,individualism,سأحتفل بعيد ميلادي مع العائلة والأصدقاء المقربين,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0078,idv,Individualism vs. Collectivism,. أريد الاحتفال بعيد ميلادي مع عائلتي، لكن والدي لا يحبون فكرة الاحتفال بعيد الميلاد. هم يعتبرونها مضيعة للوقت والمال، بينما أنا أريد الاحتفال بهذه المناسبة الخاصة مع أحبائي. إذا أقمت حفلة عيد ميلاد دون إذنهم، قد يزعجهم ذلك ويؤثر على علاقتنا. إذا لم أقيم حفلة عيد ميلاد، سأشعر بخيبة أمل لأنني أريد الاحتفال بهذه المناسبة مع أحبائي. هل أقيم حفلة عيد ميلاد دون إذن والدي أم أحتفل بعيد ميلادي بطريقة أخرى لا تزعجهم؟,أقيم حفلة عيد ميلاد دون إذن والدي,individualism,أحتفل بعيد ميلادي بطريقة أخرى لا تزعج والدي,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0079,idv,Individualism vs. Collectivism,. أريد الاحتفال بعيد ميلاد ابنتي الصغيرة، وقررت دعوة بعض الأصدقاء المقربين من عائلتنا. ومع ذلك، ابنتي لديها صديقة مقربة من المدرسة، وهي ابنة عائلة فقيرة لا تستطيع تحمل تكاليف الحضور. أريد أن أدعوها أيضًا، لكنني أعلم أن ذلك قد يجعل بعض الضيوف يشعرون بعدم الارتياح أو حتى بالغيرة. هل يجب أن أدعو صديقة ابنتي أيضًا أم أبقيها خارج الحفل؟,أدعو صديقة ابنتي أيضًا، لأنها صديقة مقربة لها,individualism,أبقي صديقة ابنتي خارج الحفل، حتى لا أسبب أي مشاعر سلبية بين الضيوف,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0080,idv,Individualism vs. Collectivism, لدي صديق مقرب، علي، يعاني من مشكلة في التكيف مع بيئة العمل الجديدة. إنه يشعر بالوحدة والضغط بسبب اختلاف الثقافة واللغة في مكان عمله الجديد. علي يفضل البقاء في المنزل بدلاً من الذهاب إلى العمل، مما يؤثر سلبًا على أدائه الوظيفي.,يجب علي احترام رغبات علي وعدم الضغط عليه للذهاب إلى العمل,individualism,يجب علي تشجيع علي على مواجهة تحدياته في العمل والاندماج في بيئة العمل الجديدة,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0081,idv,Individualism vs. Collectivism,انا طالبة بجامعة عربية. لقد حان وقت الامتحانات النهائية، وأنا بحاجة ماسة لمساعدة زميلتي في الدراسة، ليلى، في مذاكرة مادة الرياضيات. ومع ذلك، إذا ساعدتُ ليلى، فسوف أضطر إلى تأجيل مذاكرتي في مادة الفيزياء، والتي أحتاجها بشدة أيضًا. هل يجب أن أخصص وقتي لمساعدة ليلى، أم أركز على مذاكرتي الخاصة؟,ركزي على مذاكرتك الخاصة,individualism,ساعدي ليلى في مذاكرة الرياضيات,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0082,idv,Individualism vs. Collectivism,. أملك مشروعًا صغيرًا لبيع الحلويات التقليدية، وأنا أفكر في توسيعه. لدي خياران: يمكنني توسيع المشروع بمفردي، مما قد يضمن لي السيطرة الكاملة على العمليات والربح، أو يمكنني التعاون مع عائلتي، مما قد يوفر دعمًا ماليًا وخبرة أكبر، لكنه يعني أيضًا مشاركة الربح. ما الذي يجب أن أضع أولوية له: النجاح الفردي أم التعاون العائلي؟,أعط الأولوية للنجاح الفردي,individualism,أعط الأولوية للتعاون العائلي,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0083,idv,Individualism vs. Collectivism, أريد أن أفتح مطعمًا جديدًا ، لكن والدي يفضل أن أفتح مطعمًا تقليديًا يقدم أطباق عربية. أنا أحب تجربة الأطعمة العالمية وأريد أن أقدم مزيجًا من الأطباق السعودية والأوروبية. هل يجب أن أفتح مطعمًا تقليديًا كما يريد والدي، أم أفتح مطعمًا يقدم مزيجًا من الأطباق العربية والأوروبية كما أريد؟,أفتح مطعمًا يقدم مزيجًا من الأطباق العربية والأوروبية,individualism,أفتح مطعمًا تقليديًا يقدم الأطباق العربية فقط,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0084,idv,Individualism vs. Collectivism,. لديّ فرصة ذهبية للالتحاق ببرنامج تدريب دولي في مجال التكنولوجيا ، وهو ما سيساعدني كثيرًا في تطوير مهاراتي المهنية. ومع ذلك، فإن والديَّ، اللذان يعيشان في مدينة جدة، يحتاجان إلى مساعدتي في رعاية شقيقتي الصغيرة التي تعاني من مرض مزمن. هل يجب أن أقبل الفرصة للالتحاق ببرنامج التدريب في دبي أم أبقى في الرياض لمساعدة عائلتي؟,أقبل الفرصة للالتحاق ببرنامج التدريب,individualism,أبقى في الرياض لمساعدة عائلتي,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0085,idv,Individualism vs. Collectivism, لدي مشروع صغير لبيع الحلويات التقليدية، وأنا فخورة جدًا بوصفات جدتي التي ورثتها عنها. ومع ذلك، هناك منافسة شديدة في السوق، وبعض بائعي الحلويات الآخرين يبيعون منتجات مماثلة بأسعار أقل. أريد الحفاظ على جودة منتجاتي وزيادة أسعارها، لكن ذلك قد يؤدي إلى فقدان العملاء. بدلاً من ذلك، يمكنني خفض جودة منتجاتي لتقليل التكاليف وبيعها بأسعار أقل، لكن ذلك قد يضر بسمعتي وسمعة مشروعى. هل يجب أن أتمسك بوصفات جدتي وأحافظ على جودة منتجاتي، أم يجب أن أغير الوصفات لتقليل التكاليف وبيعها بأسعار أقل؟,أغير الوصفات لتقليل التكاليف وبيعها بأسعار أقل,individualism,أتمسك بوصفات جدتي وأحافظ على جودة منتجاتي,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0086,idv,Individualism vs. Collectivism,. أريد أن أفتح مشروعًا صغيرًا لبيع الحلويات التقليدية، لكن والدي يريدان أن أواصل دراستي الجامعية. أعتقد أنني أستطيع إدارة المشروع بنجاح دون التأثير على دراستي، لكنهما يريدان مني التركيز على تعليمي. هل يجب أن أستمع إلى رأيهما وأتوقف عن المشروع أم أصر على تحقيق حلمي؟,أصر على تحقيق حلمي,individualism,أستمع إلى رأيهما وأتوقف عن المشروع,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0087,idv,Individualism vs. Collectivism,. أريد شراء هدية لوالدتي في عيد ميلادها القادم، وهي تحب المجوهرات. رأيت قلادة جميلة في متجر مجوهرات محلي، لكنها باهظة الثمن. لدي أيضًا صديقة مقربة، ليلى، والتي تحب المجوهرات أيضًا. إذا اشتريت القلادة، فسيكون ذلك هدية خاصة لوالدتي، لكن ليلى ستشعر بالحزن لأنها لم تحصل على هدية مماثلة. هل يجب أن أشتري القلادة أم أتركها لليلى؟,اشتري القلادة لوالدتك,individualism,لا تشتري القلادة,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0088,idv,Individualism vs. Collectivism, أريد تنظيم حفل زفاف أخي الأصغر، لكنه لا يزال غير متأكد من نوع الحفل الذي يريد. من جهة، أعتقد أن حفل زفاف تقليدي سيكون أكثر احترامًا لثقافتنا العربية، حيث سيحظى بتأييد عائلتنا وأصدقائنا. من جهة أخرى، أعتقد أن حفل زفاف عصري سيكون أكثر انعكاسًا لشخصيته، مما سيجعله أكثر سعادة. هل يجب أن أُقنع أخي بالحفل التقليدي أم أُشجعه على اختيار حفل عصري؟,أقنع أخي بالحفل التقليدي,individualism,شجع أخي على اختيار حفل عصري,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0089,idv,Individualism vs. Collectivism,أريد أن أحتفل بعيد ميلاد ابنتي الصغيرة، ليلى، في حديقة عامة محلية. ومع ذلك، هناك لائحة تنص على أنه لا يُسمح بإقامة الاحتفالات في الحديقة بعد الساعة السادسة مساءً. أريد أن أجعل عيد ميلادها مميزًا، لكنني لا أريد أيضًا أن أتعرض للغرامة أو أزعج الزوار الآخرين. هل يجب أن أحتفل بعيد ميلادها في الحديقة أم أجد مكانًا آخر؟,سأحتفل في الحديقة، لأن هذا ما أريد,individualism,سأجد مكانًا آخر، لأن احترام القواعد مهم,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0090,idv,Individualism vs. Collectivism,"لدي أخت صغيرة شغوفة بالموسيقى، وقد بدأت مؤخرًا حضور دروس في العزف، لكنها بحاجة إلى دعم مالي لتغطية تكلفة الآلة الموسيقية المطلوبة. من ناحية أخرى، أحتاج إلى شراء حاسوب جديد لمتابعة دراستي الجامعية، لأن جهازي الحالي قديم ويعاني من مشاكل تقنية تعيقني في الدراسة.
هل ينبغي أن أخصص المال لدعم أختي في متابعة شغفها، أم أستخدمه لشراء حاسوب يساعدني في دراستي؟",أدعم نفسي في شراء حاسوب جديد,individualism,أدعم أختي في متابعة شغفها,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0091,idv,Individualism vs. Collectivism, لدي صديق مقرب وهو يمر بظروف صعبة بسبب مرض والدته. علي يريد أن يسافر إلى الخارج لتلقي العلاج، لكنه لا يملك المال الكافي. عائلتي لديها القدرة على مساعدته، لكنني أشعر بالقلق من أن هذا قد يؤثر على ميزانيتنا الشهرية. هل يجب أن أساعد علي أم لا؟,لا أساعد علي، فميزانيتنا الشهرية مهمة بالنسبة لنا,individualism,أساعد علي، فالعائلة والأصدقاء في وقت الحاجة,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0092,idv,Individualism vs. Collectivism,انا ادرس في الجامعة. أحتاج إلى اختيار مشروع بحثي للفصل القادم، وأنا متحمسة جدًا لفكرة مشروع حول تاريخ القاهرة القديم. ومع ذلك، هناك مشروع آخر حول تاريخ مصر الحديث، والذي قد يكون أكثر فائدة للمجتمع. إذا اخترت مشروع تاريخ القاهرة القديم، فسأحصل على تقدير أكبر من أساتذتي، لكن قد لا يكون له تأثير كبير على المجتمع. إذا اخترت مشروع تاريخ مصر الحديث، فسيكون له تأثير أكبر على المجتمع، لكن قد لا أحصل على تقدير كبير من أساتذتي. ما الذي يجب أن أضع أولوية له: النجاح الأكاديمي أم التأثير الاجتماعي؟,أعط الأولوية للنجاح الأكاديمي,individualism,أعط الأولوية للتأثير الاجتماعي,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0093,idv,Individualism vs. Collectivism, أريد شراء هدية لوالدي في عيد ميلاده القادم. رأيت ساعة يد فاخرة في متجر محلي، وأعلم أن والدي يحب الساعات. ومع ذلك، لا أملك المال الكافي لشرائها الآن. هناك ساعة أخرى أرخص في متجر آخر، لكنها ليست بنفس الجودة. هل أشتري الساعة الأرخص وأفاجئ والدي بها، أم أنتظر حتى أتمكن من شراء الساعة الفاخرة؟,أشتري الساعة الأرخص وأفاجئ والدي بها,individualism,أنتظر حتى أتمكن من شراء الساعة الفاخرة,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0094,idv,Individualism vs. Collectivism,. أُريدُ زيارة جدتي التي تعيش في مدينة جدة، لكن لديّ موعد مهم مع طبيبي في نفس اليوم. جدتي في حاجة ماسة لرؤيتي، لكن موعدي مع الطبيب ضروري أيضًا. هل يجب أن أذهب لزيارة جدتي أم أذهب لموعدي مع الطبيب؟,اذهبي لموعدك مع الطبيب,individualism,اذهبي لزيارة جدتك,collectivism,individualistic_vs_collectivist_prompts.csv
idv_0095,idv,Individualism vs. Collectivism,. أريد أن أشارك في مسابقة الشعر المحلية، لكنني أعلم أن صديقتي ليلى، التي هي أيضًا شاعرة موهوبة، ستشعر بالإحباط إذا شاركت. من جهة، قد يؤدي مشاركتي إلى تعزيز فرصتي في الفوز، لكن من جهة أخرى، قد يؤدي ذلك إلى خلق منافسة غير مرغوب فيها بيني وبين ليلى. هل يجب أن أشارك في المسابقة أم لا؟,سأشارك في المسابقة، لأنها فرصة لتحقيق أحلامي,individualism,لن أشارك في المسابقة، لأحافظ على روح التعاون مع ليلى,collectivism,individualistic_vs_collectivist_prompts.csv
